,account_length,voice_mail_messages,customer_service_calls,international_plan,day_calls,day_charge,evening_calls,evening_charge,night_calls,night_charge,international_calls,international_charge,total_charge,churn
1986,70,0,0,0,100,1.34,83,11.59,89,7.05,1,3.27,23.25,0
1987,59,0,0,0,96,27.12,123,14.21,106,6.24,4,2.75,50.32,0
1988,59,0,1,0,70,25.53,98,15.78,128,9.56,2,3.27,54.14,0
1989,124,30,2,0,35,24.57,101,22.3,82,10.19,7,3.24,60.3,0
1990,99,0,2,0,88,23.92,98,17.93,125,10.35,4,3.35,55.55,0
1991,150,0,1,0,123,28.76,83,18.43,107,8.07,3,3.4,58.66,0
1992,81,0,2,0,77,37.54,87,12.62,100,8.28,3,2.05,60.49,0
1993,86,0,0,0,96,36.77,77,22.64,110,9.63,3,1.22,70.26,0
1994,84,0,0,0,96,28.82,94,13.4,70,4.42,7,2.86,49.5,0
1995,118,35,1,0,119,43.57,91,21.94,130,9.7,1,3.16,78.37,0
1996,89,0,1,0,128,30.55,92,25.48,120,8.34,3,2.05,66.42,0
1997,93,0,3,0,120,45.22,84,11.06,63,7.46,6,3.54,67.28,0
1998,85,0,2,0,97,16.44,95,16.47,88,7.73,3,2.62,43.26,0
1999,160,0,0,0,116,14.06,95,16.54,54,7.15,9,2.94,40.69,0
2000,28,0,3,0,87,28.59,92,13.74,112,8.66,3,2.73,53.72,0
2001,73,0,1,0,109,48.69,67,15.15,152,9.64,14,2.89,76.37,1
2002,156,0,3,0,95,29.63,128,15.86,105,11.62,5,3.48,60.59,0
2003,33,0,1,1,100,32.4,104,13.74,136,8.55,6,3.51,58.2,0
2004,77,0,4,0,86,29.84,78,17.43,100,11.03,3,4.81,63.11,0
2005,119,0,1,0,102,22.68,71,17.39,103,8.86,7,3.0,51.93,0
2006,91,27,3,0,96,34.78,93,11.56,82,9.47,2,1.78,57.59,0
2007,102,0,3,0,88,41.17,89,19.82,121,8.48,6,1.67,71.14,0
2008,86,33,3,0,112,43.03,94,17.86,98,4.27,4,3.21,68.37,0
2009,82,0,0,0,110,22.1,88,15.75,105,8.04,4,2.24,48.13,0
2010,89,0,0,0,151,18.0,142,16.12,67,7.69,7,3.43,45.24,0
2011,86,0,3,0,98,33.01,95,16.47,123,8.64,7,2.51,60.63,0
2012,134,0,1,0,111,31.25,92,10.5,105,7.23,2,1.65,50.63,0
2013,92,0,2,0,82,33.41,89,16.15,99,7.34,2,2.92,59.82,0
2014,87,0,3,0,81,31.37,103,14.62,96,8.25,3,3.7,57.94,0
2015,64,0,0,0,113,44.52,99,12.59,74,6.53,4,3.73,67.37,0
2016,80,0,3,0,118,34.41,67,22.12,112,7.98,5,2.48,66.99,0
2017,165,39,3,0,113,28.46,94,14.68,113,8.67,4,2.57,54.38,0
2018,153,22,1,0,104,28.51,91,20.98,117,9.18,11,2.03,60.7,0
2019,41,30,1,0,109,32.59,86,16.41,93,6.72,4,3.0,58.72,0
2020,108,0,2,0,78,40.83,109,19.58,83,9.76,1,1.4,71.57,0
2021,104,26,1,0,112,32.15,97,15.15,104,8.97,4,3.0,59.27,0
2022,115,0,1,0,67,21.71,90,15.55,92,7.78,7,2.86,47.9,0
2023,87,0,1,0,106,34.88,122,8.46,75,8.53,3,3.62,55.49,0
2024,159,23,2,0,93,26.11,88,18.44,91,7.26,3,3.4,55.21,0
2025,119,0,2,0,129,26.27,87,16.46,145,8.14,3,3.62,54.49,0
2026,69,0,1,0,109,26.13,105,16.49,114,11.52,6,3.81,57.95,0
2027,87,36,1,1,138,29.1,102,15.79,97,10.24,3,2.92,58.05,0
2028,93,0,1,0,106,55.78,89,12.89,114,13.66,3,2.35,84.68,1
2029,154,0,0,1,69,24.8,141,17.7,106,8.14,10,3.89,54.53,1
2030,57,37,1,0,76,34.2,122,23.81,110,6.94,1,3.19,68.14,0
2031,130,0,5,0,72,23.65,112,20.91,121,9.32,9,3.08,56.96,0
2032,151,0,2,0,128,20.21,65,23.66,61,8.77,10,3.56,56.2,0
2033,162,0,2,0,87,36.99,71,23.72,65,11.28,4,2.81,74.8,1
2034,60,0,1,0,133,24.65,92,17.77,112,14.78,2,3.94,61.14,0
2035,81,0,3,0,89,34.6,69,24.62,71,9.58,3,2.35,71.15,0
2036,132,0,3,0,115,40.82,91,15.33,122,6.0,6,2.16,64.31,0
2037,86,0,1,0,121,14.25,96,20.42,108,7.14,8,1.81,43.62,0
2038,136,0,1,0,106,45.87,101,19.45,106,11.59,8,2.73,79.64,1
2039,121,21,1,0,84,21.47,102,17.82,129,8.66,2,2.86,50.81,0
2040,105,15,2,0,125,14.98,142,14.95,85,12.15,1,2.62,44.7,0
2041,105,34,2,0,61,37.15,74,16.72,103,6.8,4,2.67,63.34,0
2042,51,26,1,0,61,40.26,97,22.39,91,8.15,8,3.02,73.82,0
2043,64,0,3,0,117,21.1,108,16.39,84,7.33,5,1.73,46.55,0
2044,80,30,0,1,132,31.31,109,14.24,114,9.58,10,2.7,57.83,0
2045,56,0,4,0,133,37.86,89,23.55,94,4.58,4,3.67,69.66,0
2046,120,0,1,0,98,25.36,88,16.46,119,11.2,5,3.0,56.02,0
2047,103,0,3,0,125,35.11,113,15.32,95,9.93,4,3.29,63.65,0
2048,164,27,3,0,102,27.15,113,14.35,127,10.98,9,2.59,55.07,0
2049,116,27,2,0,118,34.8,91,17.8,67,9.58,2,1.89,64.07,0
2050,121,0,1,0,79,36.24,116,10.26,102,11.0,4,2.03,59.53,0
2051,55,0,1,1,121,45.83,91,14.59,98,9.86,6,2.21,72.49,0
2052,183,0,2,0,92,19.84,112,18.17,112,9.64,6,2.62,50.27,0
2053,104,0,0,0,101,44.78,117,20.02,146,4.59,4,3.51,72.9,0
2054,90,0,1,0,97,23.83,102,18.18,126,5.4,2,1.92,49.33,0
2055,82,0,1,0,101,33.61,83,10.85,103,6.39,3,3.65,54.5,0
2056,101,0,3,0,92,23.15,110,18.78,116,8.86,7,3.59,54.38,0
2057,9,16,2,0,87,15.05,108,15.2,96,10.29,3,3.11,43.65,0
2058,97,0,0,0,58,36.6,91,20.6,105,12.59,9,3.27,73.06,0
2059,94,0,3,0,104,45.76,144,16.47,61,11.59,2,2.4,76.22,1
2060,127,25,0,0,118,34.65,48,22.7,105,10.13,5,1.97,69.45,0
2061,125,34,0,0,112,45.63,108,18.89,102,5.29,3,2.78,72.59,0
2062,140,0,1,0,104,27.05,106,22.93,116,9.92,4,2.78,62.68,0
2063,90,0,2,0,122,19.45,154,10.85,109,11.39,5,2.73,44.42,0
2064,67,0,2,0,65,23.61,109,17.76,82,10.46,3,2.48,54.31,0
2065,113,0,1,0,55,31.62,105,20.18,83,6.66,6,3.29,61.75,0
2066,121,26,0,0,91,28.97,90,21.63,122,9.88,5,4.08,64.56,0
2067,93,0,4,0,95,27.97,87,19.63,91,6.75,3,2.67,57.02,0
2068,121,0,1,0,121,28.66,94,14.33,59,4.29,4,3.32,50.6,0
2069,53,0,0,0,119,44.4,105,21.32,112,7.92,2,2.65,76.29,1
2070,75,0,1,0,91,32.39,75,15.16,113,7.31,5,3.54,58.4,0
2071,132,0,2,0,121,30.79,109,26.72,81,11.1,9,1.13,69.74,0
2072,162,0,3,0,131,30.11,122,9.75,88,6.91,6,1.76,48.53,0
2073,140,0,1,0,114,27.29,103,20.44,121,10.51,4,3.05,61.29,0
2074,91,0,2,0,116,22.9,98,25.1,121,8.8,5,1.78,58.58,0
2075,73,28,2,0,107,33.69,123,11.82,139,8.96,1,2.38,56.85,0
2076,95,0,4,1,134,38.91,71,21.73,120,9.36,2,2.73,72.73,1
2077,145,0,0,0,137,41.09,100,11.54,123,12.49,3,3.54,68.66,0
2078,100,0,1,0,108,22.29,81,14.98,81,4.04,4,1.16,42.47,0
2079,122,0,2,0,101,39.8,121,17.02,89,10.68,9,3.54,71.04,0
2080,109,0,0,0,72,34.02,120,25.58,68,10.62,5,3.21,73.43,0
2081,82,0,1,0,107,26.18,114,8.02,95,12.94,7,2.73,49.87,0
2082,65,23,0,0,106,38.11,100,16.12,75,10.03,4,2.65,66.91,0
2083,52,0,3,0,83,25.21,79,15.44,104,7.0,6,2.24,49.89,0
2084,136,24,2,0,76,29.68,114,15.01,91,9.65,5,2.38,56.72,0
2085,75,0,1,0,110,23.55,86,13.02,103,9.7,7,3.0,49.27,0
2086,146,0,1,0,69,18.53,98,22.59,80,10.27,2,3.4,54.79,0
2087,105,0,4,0,99,27.59,95,18.06,114,9.66,8,3.0,58.31,0
2088,48,0,2,0,84,35.84,98,16.12,99,7.09,3,4.43,63.48,0
2089,45,0,1,0,107,24.21,78,27.09,108,10.08,7,3.0,64.38,0
2090,106,37,2,0,104,38.0,99,19.98,90,6.3,5,2.86,67.14,0
2091,33,0,2,0,65,31.03,96,19.73,82,6.71,2,2.03,59.5,0
2092,68,0,2,0,97,37.33,144,11.99,101,9.26,4,2.92,61.5,0
2093,106,0,0,0,66,32.91,82,20.25,107,7.94,3,3.48,64.58,0
2094,141,0,0,0,111,32.71,87,13.34,82,7.91,6,2.97,56.93,0
2095,98,0,0,0,122,40.15,110,16.1,104,6.91,4,3.59,66.75,0
2096,94,28,0,0,88,39.64,102,9.63,71,5.31,4,4.35,58.93,0
2097,65,0,2,0,53,27.0,132,16.02,87,8.52,4,2.65,54.19,0
2098,85,0,1,0,112,21.44,126,23.35,95,8.3,4,2.65,55.74,0
2099,71,0,3,0,108,49.37,92,21.58,126,11.85,5,2.73,85.53,1
2100,112,30,0,0,113,10.3,96,14.1,99,5.98,7,3.59,33.97,0
2101,110,0,0,0,95,25.23,98,16.47,106,9.27,6,1.86,52.83,0
2102,111,0,2,0,108,41.91,89,18.39,99,8.08,3,3.43,71.81,0
2103,74,0,2,0,112,50.68,100,17.11,88,9.66,4,2.62,80.07,1
2104,105,0,2,0,82,20.28,111,15.73,74,7.07,4,2.94,46.02,0
2105,40,0,0,0,82,41.23,97,19.8,86,6.93,7,2.59,70.55,0
2106,128,18,0,1,89,37.76,109,13.65,102,9.85,2,3.67,64.93,1
2107,123,0,2,0,135,40.15,88,23.28,77,10.22,6,2.73,76.38,1
2108,122,0,0,0,87,24.51,74,18.04,87,7.62,4,2.57,52.74,0
2109,114,19,3,0,100,26.28,109,20.54,112,7.2,1,3.4,57.42,0
2110,102,25,2,0,100,23.36,83,15.02,93,8.47,6,2.75,49.6,0
2111,126,0,0,0,93,17.63,107,10.8,66,14.82,1,3.89,47.14,0
2112,150,0,4,0,112,23.22,81,17.8,78,7.25,2,3.29,51.56,1
2113,60,0,2,0,101,49.27,115,21.73,76,10.93,4,3.16,85.09,1
2114,123,0,3,0,85,44.35,103,14.32,91,8.02,5,3.59,70.28,0
2115,138,0,0,1,129,33.35,86,15.0,108,10.46,1,4.1,62.91,1
2116,29,0,1,0,71,33.25,74,10.74,87,6.69,4,3.83,54.51,0
2117,111,0,4,0,96,37.77,111,13.81,120,8.32,7,3.21,63.11,0
2118,37,0,0,1,119,29.39,86,15.56,100,10.19,1,2.65,57.79,1
2119,111,0,0,0,109,42.47,106,20.6,78,10.43,4,3.13,76.63,1
2120,81,0,1,0,84,26.27,91,18.38,82,10.34,3,3.7,58.69,0
2121,46,0,1,0,108,15.37,77,23.48,111,6.59,2,3.43,48.87,0
2122,69,27,0,0,78,45.7,89,20.96,102,12.24,3,4.43,83.33,0
2123,125,0,1,0,95,18.04,113,13.4,69,8.66,3,2.19,42.29,0
2124,43,0,3,0,117,4.59,97,13.68,96,12.58,3,2.89,33.74,0
2125,127,27,1,0,59,23.82,111,18.99,73,11.61,10,1.03,55.45,0
2126,94,0,1,0,112,41.65,91,15.33,105,11.83,6,2.62,71.43,0
2127,46,0,3,0,85,33.44,74,17.5,112,9.75,5,3.02,63.71,0
2128,73,26,2,0,98,22.3,97,9.05,96,9.98,6,2.75,44.08,0
2129,146,23,2,0,96,25.43,124,20.38,135,13.21,4,2.0,61.02,0
2130,93,0,1,0,70,40.77,99,21.4,112,7.59,10,2.94,72.7,0
2131,52,31,1,0,77,24.16,97,16.41,88,11.4,4,2.97,54.94,0
2132,202,0,3,0,137,19.62,70,15.19,113,8.36,3,1.62,44.79,0
2133,129,31,2,0,99,32.81,87,19.11,91,8.89,8,2.78,63.59,0
2134,94,0,1,0,49,35.04,115,19.09,74,11.55,1,3.51,69.19,0
2135,100,0,0,0,138,27.25,92,18.81,120,6.77,2,3.02,55.85,0
2136,43,0,1,0,108,33.98,80,24.51,103,8.13,7,3.05,69.67,0
2137,130,0,0,0,105,36.23,108,17.53,93,7.35,3,2.4,63.51,0
2138,124,0,3,0,102,30.31,120,19.98,119,10.79,1,2.94,64.02,0
2139,92,0,3,1,120,42.89,112,17.6,95,12.81,5,3.24,76.54,1
2140,48,0,4,0,64,33.61,126,11.62,81,11.0,5,3.56,59.79,0
2141,98,29,2,0,105,18.89,101,18.52,108,11.16,3,1.78,50.35,0
2142,100,0,1,0,86,16.41,133,17.87,106,6.59,3,3.38,44.25,1
2143,79,0,3,0,109,26.67,87,10.39,103,8.51,5,3.05,48.62,0
2144,164,0,1,0,78,20.96,85,14.45,78,7.47,2,3.43,46.31,0
2145,105,0,1,0,108,32.93,124,15.57,72,13.22,5,2.92,64.64,0
2146,89,0,0,1,134,35.17,105,14.25,86,7.01,4,2.94,59.37,0
2147,126,0,3,0,96,42.47,92,22.26,108,7.51,4,3.43,75.67,1
2148,96,0,1,0,102,24.48,73,19.1,91,10.25,7,2.7,56.53,0
2149,120,33,0,0,83,50.92,84,13.89,88,6.6,5,3.13,74.54,0
2150,212,0,2,0,127,38.42,83,25.89,132,8.15,4,3.4,75.86,1
2151,72,0,2,0,106,23.39,94,12.2,110,12.32,6,2.59,50.5,0
2152,155,26,1,1,121,35.99,123,11.83,89,6.6,3,3.0,57.42,0
2153,89,0,2,0,80,15.25,81,15.28,120,6.56,4,2.57,39.66,0
2154,126,0,2,1,126,33.59,112,20.95,104,12.84,8,3.38,70.76,0
2155,172,0,2,0,102,45.9,111,21.81,104,7.58,5,3.24,78.53,1
2156,75,0,3,0,116,38.2,79,16.32,98,9.55,11,3.05,67.12,0
2157,143,0,2,0,99,33.03,133,10.51,99,10.33,2,2.75,56.62,0
2158,166,0,0,1,89,8.11,95,22.47,97,10.58,3,3.56,44.72,1
2159,132,0,1,0,105,32.32,116,15.49,105,12.59,2,3.51,63.91,0
2160,94,0,1,1,94,15.22,106,28.89,76,7.78,1,2.13,54.02,1
2161,99,0,0,0,83,31.04,111,13.13,57,8.82,5,3.27,56.26,0
2162,136,35,1,0,86,34.94,119,25.37,104,9.64,4,1.86,71.81,0
2163,119,0,1,0,82,39.36,97,22.69,118,9.49,10,2.0,73.54,0
2164,115,0,3,1,69,42.72,96,21.46,112,5.32,1,2.67,72.17,1
2165,160,0,2,0,103,29.1,121,20.7,92,8.02,3,3.51,61.33,0
2166,166,0,2,0,89,33.64,113,21.34,85,6.22,2,3.02,64.22,0
2167,120,0,1,0,94,22.92,106,17.35,109,10.73,8,1.81,52.81,0
2168,173,0,1,0,114,32.54,138,14.32,99,4.92,3,2.78,54.56,0
2169,156,0,0,0,65,29.67,116,16.78,86,10.73,2,2.86,60.04,0
2170,70,0,0,0,125,30.16,104,19.23,72,11.43,4,2.94,63.76,0
2171,41,0,1,0,89,30.96,104,17.98,124,9.33,1,1.84,60.11,0
2172,132,0,0,0,85,37.81,76,14.06,97,9.38,4,3.02,64.27,0
2173,47,0,0,1,120,8.13,123,15.21,96,6.87,7,3.59,33.8,1
2174,160,0,1,0,97,20.71,97,7.59,92,6.78,5,2.78,37.86,0
2175,180,0,3,0,121,24.4,111,16.09,82,7.87,5,2.38,50.74,0
2176,93,0,2,0,68,28.03,86,17.88,104,10.32,4,2.11,58.34,0
2177,109,0,2,0,58,32.91,115,12.64,105,12.71,1,3.54,61.8,0
2178,80,0,0,0,121,17.19,110,22.37,74,6.2,5,1.97,47.73,0
2179,54,24,2,0,88,15.69,98,16.41,119,4.47,3,3.13,39.7,0
2180,121,0,2,0,128,28.71,99,10.53,105,11.98,7,0.78,52.0,0
2181,157,29,1,0,102,37.26,109,17.51,117,8.66,5,4.05,67.48,0
2182,170,37,0,0,130,30.28,103,20.64,93,10.93,4,3.51,65.36,0
2183,138,0,3,0,101,24.91,142,24.18,98,7.92,6,3.78,60.79,0
2184,92,31,1,0,116,29.29,91,22.63,90,10.27,5,3.19,65.38,0
2185,126,0,1,0,143,32.45,72,12.72,87,8.61,3,3.51,57.29,0
2186,41,0,3,0,74,39.46,88,27.8,119,10.19,2,2.94,80.39,1
2187,167,0,4,0,124,28.76,108,14.73,64,9.74,4,3.35,56.58,1
2188,91,0,2,0,107,21.05,125,27.12,78,10.69,4,1.97,60.83,0
2189,127,0,3,0,117,16.32,68,15.05,127,7.3,4,2.62,41.29,0
2190,88,27,1,0,106,15.88,92,21.42,104,8.5,1,2.94,48.74,0
2191,113,0,1,0,130,15.4,100,14.5,74,6.18,9,1.46,37.54,0
2192,78,0,2,0,81,25.99,82,21.81,112,7.81,6,1.43,57.04,0
2193,123,0,2,0,92,43.84,71,17.99,104,8.52,2,2.54,72.89,0
2194,136,29,2,1,98,14.48,85,19.58,104,10.96,3,2.43,47.45,0
2195,68,34,1,0,72,27.2,119,15.68,101,9.37,10,1.65,53.9,0
2196,132,10,0,0,54,31.09,68,24.85,116,6.4,4,3.11,65.45,0
2197,133,0,2,0,67,36.75,133,18.89,95,8.64,1,0.84,65.12,0
2198,127,0,0,0,105,44.49,107,15.45,131,4.54,5,0.89,65.37,0
2199,110,0,2,0,105,41.0,85,14.82,59,11.04,4,2.3,69.16,0
2200,121,0,1,0,142,30.12,88,10.5,51,9.59,6,2.27,52.48,0
2201,116,0,2,0,128,15.22,137,15.37,94,8.69,3,3.78,43.06,0
2202,112,16,1,1,72,34.05,91,16.81,92,6.8,3,2.81,60.47,0
2203,97,0,4,1,103,24.65,93,25.02,120,10.79,2,2.97,63.43,1
2204,43,0,2,0,99,27.12,149,10.17,126,7.83,3,1.84,46.96,0
2205,110,0,3,0,106,25.81,126,11.73,112,10.51,8,3.02,51.07,0
2206,67,0,1,0,120,29.95,138,20.06,104,6.86,4,2.86,59.73,0
2207,166,0,0,0,95,25.86,105,10.29,126,8.91,5,2.65,47.71,0
2208,129,0,1,0,122,27.42,95,18.75,104,10.11,3,2.59,58.87,0
2209,103,0,3,1,78,29.19,86,12.28,106,7.11,3,1.84,50.42,0
2210,71,0,0,0,110,47.41,67,16.17,84,11.48,7,3.16,78.22,1
2211,112,27,4,0,121,36.21,101,19.23,99,8.54,3,3.0,66.98,0
2212,8,36,1,0,67,41.29,59,14.53,130,7.98,12,1.3,65.1,0
2213,98,0,0,0,121,36.92,73,25.79,71,8.87,2,3.35,74.93,1
2214,90,0,1,0,111,29.9,115,24.24,122,6.79,7,3.51,64.44,0
2215,13,0,0,0,133,51.54,86,14.49,80,10.24,3,3.11,79.38,1
2216,58,0,2,0,107,40.61,88,15.91,84,8.15,3,3.19,67.86,0
2217,137,22,2,0,42,32.23,137,15.22,126,8.08,5,3.08,58.61,0
2218,116,0,5,0,94,22.66,126,21.06,78,9.86,5,3.05,56.63,1
2219,94,28,3,0,107,15.76,86,10.86,86,10.15,4,2.67,39.44,0
2220,87,0,3,0,72,30.12,105,21.16,87,9.04,7,2.32,62.64,0
2221,120,0,2,0,103,31.37,86,17.77,70,7.64,6,2.75,59.53,0
2222,97,24,0,0,109,29.94,81,13.55,94,12.11,9,3.27,58.87,0
2223,134,0,6,0,108,34.8,105,12.16,84,7.46,4,2.97,57.39,0
2224,68,0,2,0,80,24.41,65,11.42,84,9.7,5,4.19,49.72,0
2225,93,0,1,0,93,30.48,65,16.05,88,11.39,5,3.27,61.19,0
2226,120,0,1,0,100,23.34,129,18.04,92,6.87,2,2.84,51.09,0
2227,41,0,2,0,92,40.43,155,19.0,90,9.78,6,2.75,71.96,0
2228,80,0,2,0,92,34.63,97,18.39,66,6.94,5,2.05,62.01,0
2229,83,25,2,0,95,32.52,136,21.31,86,11.22,5,4.75,69.8,0
2230,109,0,2,1,141,35.55,93,17.43,111,5.37,3,2.11,60.46,0
2231,66,33,3,0,104,15.1,94,9.32,107,7.77,9,1.92,34.11,0
2232,104,0,0,0,88,16.52,85,13.23,105,11.77,5,3.35,44.87,0
2233,89,0,1,0,96,23.44,63,16.37,125,11.51,5,2.97,54.29,0
2234,127,0,2,0,112,38.13,103,15.78,83,7.17,1,2.7,63.78,0
2235,117,13,1,0,65,35.29,77,12.98,95,10.48,3,2.62,61.37,0
2236,128,0,2,0,95,45.58,126,10.24,121,9.94,6,3.89,69.65,0
2237,88,0,4,0,61,28.34,88,15.24,131,10.92,7,1.84,56.34,1
2238,61,0,1,0,104,45.41,131,15.33,106,10.38,4,4.67,75.79,1
2239,22,0,2,0,108,30.91,148,16.88,96,9.3,3,2.51,59.6,0
2240,78,0,0,0,80,25.01,100,16.97,106,7.23,7,3.7,52.91,0
2241,56,29,1,0,115,6.41,111,12.25,101,10.2,3,1.32,30.18,0
2242,192,0,2,0,88,31.45,98,19.12,105,9.56,3,3.08,63.21,0
2243,70,0,2,0,108,26.59,116,14.54,96,8.82,4,2.32,52.27,0
2244,148,0,1,0,84,40.68,85,16.63,104,10.47,3,2.94,70.72,0
2245,65,29,2,0,129,36.64,77,13.76,91,5.77,5,2.38,58.55,0
2246,119,0,1,0,70,22.93,74,17.98,105,8.48,6,3.05,52.44,0
2247,80,0,0,0,116,33.12,93,17.84,100,8.73,3,3.46,63.15,0
2248,152,20,5,0,105,40.65,111,17.77,130,12.07,3,3.59,74.08,0
2249,113,0,3,0,85,15.74,92,15.1,72,7.19,4,3.89,41.92,0
2250,75,0,1,0,133,35.6,121,17.98,123,13.1,4,1.94,68.62,0
2251,80,0,1,0,83,33.59,86,13.98,98,4.23,6,1.73,53.53,0
2252,148,0,1,0,121,2.99,125,13.74,82,9.14,6,2.86,28.73,0
2253,63,0,1,1,112,10.69,111,17.25,58,11.66,8,2.4,42.0,0
2254,97,28,1,0,97,34.39,84,5.88,64,11.59,3,1.81,53.67,0
2255,166,0,0,0,116,23.14,93,15.42,108,5.91,4,3.05,47.52,0
2256,94,0,1,0,109,35.19,80,14.23,117,10.72,6,0.7,60.84,0
2257,85,33,1,0,95,35.34,88,19.85,92,9.96,3,3.65,68.8,0
2258,80,0,1,1,122,47.01,79,16.63,78,9.46,3,1.94,75.04,1
2259,210,31,3,0,87,53.35,103,12.55,97,8.67,7,2.73,77.3,0
2260,88,25,1,1,114,49.05,74,17.29,117,10.28,5,3.51,80.13,0
2261,100,0,4,0,85,35.85,69,27.99,78,5.72,5,2.54,72.1,0
2262,154,35,1,0,76,11.03,91,15.65,75,6.82,1,3.94,37.44,0
2263,32,26,1,0,137,41.4,108,20.13,149,7.8,9,2.43,71.76,0
2264,18,0,3,0,97,33.49,107,17.31,105,9.09,3,2.35,62.24,0
2265,126,31,0,0,88,47.26,65,21.52,114,10.04,4,2.35,81.17,0
2266,144,37,1,0,102,37.38,77,18.88,111,5.33,4,2.7,64.29,0
2267,29,0,2,0,103,53.24,151,18.39,106,9.83,4,3.46,84.92,1
2268,86,16,0,0,88,24.77,129,16.24,82,9.7,7,3.05,53.76,0
2269,138,37,0,0,102,12.89,147,14.76,96,7.32,13,2.21,37.18,0
2270,146,0,3,0,86,33.3,82,19.43,94,13.66,4,3.29,69.68,0
2271,175,0,1,0,95,22.44,74,19.65,108,14.1,10,2.35,58.54,0
2272,74,0,2,0,102,21.08,101,22.28,98,12.07,2,3.16,58.59,0
2273,48,0,2,0,98,29.22,127,13.52,101,6.28,3,2.05,51.07,0
2274,74,31,4,0,70,42.4,59,17.81,75,8.13,2,2.67,71.01,0
2275,105,0,0,1,100,38.83,108,12.33,140,11.04,7,2.08,64.28,0
2276,157,0,3,0,71,28.66,48,17.43,88,7.91,2,1.59,55.59,0
2277,217,0,0,0,138,21.03,105,21.12,78,12.13,4,3.59,57.87,0
2278,68,0,1,0,61,30.38,84,21.45,76,11.51,4,2.27,65.61,0
2279,80,0,1,0,86,19.24,97,15.77,145,10.68,5,2.57,48.26,0
2280,38,25,2,0,106,24.21,109,26.66,117,5.7,6,3.62,60.19,0
2281,107,38,0,0,57,34.71,92,17.5,80,12.89,4,2.24,67.34,0
2282,140,0,3,0,71,25.45,97,18.06,67,11.07,4,3.4,57.98,0
2283,98,0,5,0,116,38.61,103,10.24,102,5.27,4,1.27,55.39,1
2284,114,0,2,0,75,26.4,87,14.44,133,9.32,5,3.4,53.56,0
2285,46,0,1,0,105,26.59,98,15.77,96,10.2,3,3.19,55.75,0
2286,118,42,0,0,105,25.28,105,14.22,105,12.18,7,2.81,54.49,0
2287,37,0,3,0,112,46.19,96,13.18,97,8.98,4,1.78,70.13,0
2288,34,0,0,0,74,32.93,84,10.79,166,9.95,4,2.38,56.05,0
2289,98,23,1,1,54,41.74,83,24.88,90,8.28,7,2.92,77.82,0
2290,113,0,3,0,108,41.7,140,22.09,115,9.19,2,2.89,75.87,1
2291,69,0,0,0,87,33.34,66,20.13,75,8.2,1,3.21,64.88,0
2292,121,0,2,0,112,22.8,104,16.58,139,7.18,2,2.84,49.4,0
2293,59,31,1,1,78,38.25,79,16.26,79,10.2,3,2.46,67.17,0
2294,59,0,0,0,100,32.25,133,9.85,115,9.93,4,2.0,54.03,0
2295,190,0,0,0,96,24.29,96,15.12,117,5.1,4,1.78,46.29,0
2296,109,0,1,0,80,29.85,94,20.23,103,8.93,6,2.75,61.76,0
2297,136,0,2,0,109,15.71,115,18.62,80,9.57,4,3.48,47.38,0
2298,86,0,1,0,92,15.78,87,13.57,115,6.69,5,2.38,38.42,0
2299,100,27,0,0,100,37.69,70,20.07,91,8.67,4,2.16,68.59,0
2300,106,0,0,0,94,27.13,118,23.53,65,10.06,3,2.38,63.1,0
2301,104,0,2,0,107,24.57,85,15.34,94,10.17,6,4.59,54.67,0
2302,129,0,2,0,100,27.05,90,17.21,96,10.49,6,3.11,57.86,0
2303,205,0,2,0,123,8.48,81,12.81,67,8.47,4,2.73,32.49,0
2304,93,32,0,0,120,19.87,97,19.75,112,5.75,9,2.97,48.34,0
2305,123,0,3,0,98,25.5,95,7.63,91,14.67,3,3.0,50.8,0
2306,99,0,1,0,120,43.25,92,13.54,94,11.9,5,1.62,70.31,0
2307,61,33,3,0,53,46.02,116,17.06,102,9.08,3,2.94,75.1,0
2308,71,0,1,0,112,35.19,96,14.77,61,8.03,3,3.27,61.26,0
2309,4,0,0,1,89,24.7,93,25.82,82,9.27,4,2.4,62.19,0
2310,148,25,3,0,102,39.22,109,19.87,90,9.71,2,3.65,72.45,0
2311,141,0,1,0,104,25.76,114,20.59,109,13.69,2,2.92,62.96,0
2312,56,0,0,0,57,24.84,97,16.68,110,13.95,3,2.48,57.95,0
2313,160,0,3,0,111,43.52,61,15.93,81,5.36,4,3.11,67.92,0
2314,43,35,3,0,105,34.03,88,20.77,97,9.32,4,3.13,67.25,0
2315,42,0,2,0,52,25.62,96,20.97,118,4.67,4,1.89,53.15,0
2316,135,0,1,1,107,31.62,94,5.61,105,9.59,4,3.48,50.3,0
2317,106,0,3,0,110,36.19,69,15.9,71,5.76,3,1.7,59.55,0
2318,106,0,0,0,133,33.12,73,18.14,92,8.59,7,3.11,62.96,0
2319,83,30,3,0,105,46.33,83,21.51,123,8.14,6,2.35,78.33,0
2320,110,0,1,0,109,22.97,99,17.44,119,7.48,4,3.16,51.05,0
2321,153,0,1,0,56,26.28,84,22.36,89,16.55,2,4.19,69.38,0
2322,109,35,5,0,116,39.19,130,22.59,69,12.14,6,2.86,76.78,0
2323,31,0,1,0,84,28.12,107,17.31,65,9.08,1,2.21,56.72,0
2324,124,0,4,0,120,24.36,111,19.61,91,9.64,2,2.11,55.72,1
